trial,reward,bucket_dtheta,bucket_dx,bucket_theta,bucket_x,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
391,230.14399999999995,3,6,5,4,0.9260632565338908,0.9835756184960258,0.8927637306672656,0.3786443695716875,0.9893800292447913,0.013101512860770605,0.48168562979654106,0.994629577045276,0.0861026807159136
392,15.912,3,6,5,7,0.9241139603012238,0.9802934028873477,0.8501626451581457,0.07673511710758274,0.9853982929953645,0.005365143855744478,0.4913692414729971,0.9965352675062176,0.08787860250944303
393,410.63199999999995,3,6,5,4,0.9205930268437629,0.9845681005899123,0.8902768330263721,0.46323327886725596,0.9925590827388131,0.009394006129877413,0.467475742598073,0.998357580544409,0.07255188977007247
394,232.26400000000004,3,6,5,4,0.9151212207117341,0.9844762720237019,0.8892676279868619,0.3474155058334739,0.9961670085579194,0.024870441826020065,0.45208125201332633,0.9928794888758721,0.07050275944778533
395,206.01600000000002,3,5,5,5,0.9208980352278954,0.9841414245444315,0.8816585528792192,0.4663170827247558,0.9936131588777262,0.008041170225944534,0.4693251442643982,0.995060441152758,0.08338645019966386
396,294.71999999999997,3,6,5,4,0.9188734918628046,0.9819920360053302,0.8523934657599971,0.47669554042703466,0.9919920505971259,0.011322649604619088,0.442878054693346,0.9900093539848004,0.0936968575832976
397,35.016,6,6,5,4,0.9216033552391014,0.9873029305230256,0.894036369189245,0.46190014793981776,0.9490317599229265,0.013188188491257257,0.46103973428920264,0.9983241270495332,0.0907791530689337
398,41.136,4,6,5,3,0.9204444795090644,0.9858577523125747,0.9088708411357684,0.4832323267091429,0.9948771832340082,0.002768645557317137,0.47032741964746444,0.985587866965073,0.07193182866697197
399,272.93600000000004,3,6,5,4,0.917954299782518,0.9890767021888955,0.9182960502942398,0.46880349534591476,0.9617099681923539,0.015727889517066183,0.47835123208511326,0.9962976787460546,0.07522984808857448
400,270.928,3,6,5,6,0.9238000930670344,0.991085386917173,0.89072624690666,0.4248117671176823,0.9914889971697041,0.009170121592946251,0.49993257730521146,0.991928291251529,0.08849312644158666
401,220.208,3,6,5,4,0.9222693844690737,0.9844403868975908,0.9117347648007736,0.45858542738514124,0.9973887207599652,0.006168687606932398,0.46358265479379945,0.9944604191921833,0.08676838045506542
402,378.048,3,6,5,4,0.9264238355035703,0.9885927600828681,0.898453564429324,0.4731986161175511,0.992921313195716,0.011384395573960092,0.4538815661173941,0.9981010561723372,0.0967643480665188
403,352.328,3,6,5,4,0.9261118533826174,0.9874574677763038,0.8985880849064926,0.4996170520381624,0.9934225676331192,0.011541772855174182,0.44856944940858545,0.998292060420945,0.08135890963534513
404,205.94400000000002,3,6,5,4,0.9150076150841124,0.9850305863365991,0.8988913542274688,0.3605093898465638,0.9953349941622763,0.01418564616253009,0.43882278714591,0.9999127256729401,0.0721090896974722
405,13.616,3,6,3,4,0.9241204969887535,0.9806050179319505,0.8788688040789369,0.48397554444130814,0.9929471655707249,0.010574613205436394,0.46575008512421473,0.9971831155721527,0.07845079553498652
406,340.456,3,6,5,4,0.9257640995662074,0.9890715847518021,0.9019842493816813,0.4725751181916982,0.98142551168593,0.012639988200837027,0.4541735352453695,0.9980997773001965,0.09201021256416933
407,51.872,2,6,5,4,0.9202715769795898,0.9890126710829586,0.9041912794319954,0.4761514256756797,0.9998179972654822,0.015193623977534442,0.4573729329252129,0.9960446494264962,0.09569656727892559
408,54.672000000000004,3,6,5,4,0.9219648521609176,0.994464650929917,0.8958333282174528,0.48562762795665887,0.9312298325536937,0.00930745003405602,0.278382828302673,0.9980302753032122,0.09866013139210214
409,253.17600000000002,3,6,5,4,0.9268225451862377,0.9870893685220544,0.8880327937053872,0.3293672100429276,0.9125866975791893,0.011169209826140888,0.4506521464034681,0.9998356713837573,0.05217234333269209
410,249.904,3,7,5,4,0.923939420678139,0.9978502700752249,0.9006540712332295,0.4665313366821019,0.9882785437885611,0.01386954937339936,0.4868301921811075,0.9963603545368078,0.07568793322214873
411,246.952,3,6,5,4,0.9167938288336336,0.9959566304910874,0.8899391216829823,0.4732290362487316,0.9903515745742627,0.017972549136981625,0.472058146817794,0.9935420410334497,0.09990422666638525
412,9.664,3,6,4,4,0.9268002388355302,0.9929999357970191,0.9083742098547929,0.18857858944663047,0.9968501715337046,0.008048994492233364,0.49320943427727115,0.9956634157602551,0.09674398169523994
413,431.46399999999994,3,6,5,4,0.9192808962698025,0.9828048512298084,0.8830688517107503,0.39588665140202434,0.9923478802011316,0.012069867327476592,0.461699244254489,0.9983965558847003,0.07332876318856377
414,322.904,3,6,5,4,0.9181590662054544,0.9821866566807707,0.8949239219480204,0.3840675303685509,0.9943336328031568,0.02329964999084718,0.4826308602494044,0.9969775876272639,0.09540851532195295
415,141.04,3,6,5,4,0.9195587771366472,0.982722058956384,0.8832309912175778,0.3886643831587629,0.9922678015804584,0.015156082292886446,0.46707459467424967,0.9712704054614143,0.08760847236817389
416,141.552,3,6,5,4,0.9448141512474004,0.9786582003518787,0.8764421698397459,0.3815735256830408,0.994984973709894,0.009939502891478196,0.4775761592757125,0.9781137104504891,0.06894611150818059
417,307.32,3,6,5,4,0.9170276238092316,0.987273993809231,0.8817364125103255,0.3784497825895998,0.9925039039933835,0.012610825133879452,0.49079914932032237,0.9943151930464141,0.08317147769186897
418,163.816,3,6,5,4,0.9212293869288364,0.9731850782313768,0.8747673558648019,0.27939811484444277,0.9872577507006056,0.007362265749184282,0.4451766301078084,0.9921954484396407,0.07079664322813041
419,336.27200000000005,3,6,5,4,0.9228103326681446,0.9848458771841181,0.8925953119707464,0.38852983685552733,0.9907260495804754,0.016509483187065566,0.47198610373572464,0.9984665951069503,0.08154521335794443
420,93.22399999999999,3,6,5,4,0.9196146305836305,0.9855062575090913,0.8967995440329335,0.4087537086400803,0.9962996844972511,0.013493923199513745,0.2644963171323599,0.987840935592856,0.061501482326748826
421,358.72799999999995,3,6,5,4,0.940618983495481,0.9895169191044313,0.8852896015558437,0.4066780740858989,0.9886671273102582,0.009833033012035648,0.4587875508597822,0.9958394878918955,0.08621215266198914
422,331.736,3,6,5,4,0.9182785228668647,0.9811897946418775,0.8859017964994378,0.3915480348576446,0.9922824111903936,0.011564069087799096,0.48256227899384413,0.9970860188646422,0.07794950945289839
423,261.28800000000007,3,6,5,4,0.9225402451166627,0.990854253232758,0.8703998843475651,0.48391541854128356,0.983614918433031,0.01900037925625447,0.4919303778320105,0.9999553171915251,0.07262415336329635
424,349.248,3,6,5,4,0.925014910968111,0.9833883796806929,0.8892096553283309,0.3998972305050444,0.993710060129262,0.009023160804515679,0.4652971409775933,0.9941227610464665,0.09372637049899621
425,82.576,5,6,5,4,0.921120816505695,0.9761581672566461,0.89250535794907,0.4644905456619383,0.997871397827128,0.02102777291882251,0.473224639635155,0.9908507048213038,0.09002699282604917
426,331.736,3,6,5,4,0.9249405561509486,0.9872142614256458,0.9006927050828718,0.39892690682070125,0.990493378207479,0.014230105611168466,0.48190346782721893,0.9957926981176958,0.0847953441186333
427,388.328,3,6,5,4,0.9157164098770709,0.9924595994520989,0.9070677195756698,0.4740324172236606,0.9866605149090514,0.006890756618659589,0.4987642830544866,0.9982296472937084,0.057237538760259686
428,178.04799999999997,3,6,5,5,0.9137584591305434,0.9910301770687532,0.9121247619978012,0.41215144817200844,0.9857231417207342,0.00645794354333476,0.4538336208000328,0.998404878418011,0.060848096423485896
429,279.76800000000003,3,5,5,4,0.9148244065040507,0.9926102840271072,0.9063770798281072,0.4883898250709295,0.9843957586476834,0.006877132657645906,0.48666970225266337,0.9982569279334733,0.06352647789028223
430,53.288,3,6,5,4,0.9122625508210835,0.9897369471567226,0.9041438144533314,0.4780108374844334,0.9872572740266919,0.008673977727591226,0.47505316837978623,0.9452913319034703,0.05848173222078399
431,317.52799999999996,3,6,5,4,0.9166637764169716,0.9934990426945918,0.9075037479857214,0.46282873235005106,0.988589172096515,0.004821078001299093,0.46419908652256286,0.9999149302697513,0.08084901752090591
432,310.904,3,6,5,4,0.9174629189781648,0.9880198174270882,0.9095072956320561,0.4687326048140162,0.9872013114824688,0.011815581886473043,0.49167503580094124,0.9972598779401975,0.07391575453213006
433,36.944,4,6,5,5,0.9193202651840982,0.9905472476237648,0.899035225121621,0.45947721255771223,0.9819227695637552,0.010607224949245014,0.1337909668239976,0.936756738846679,0.08856812752417141
434,386.224,3,6,5,4,0.9150164508271079,0.992252824894647,0.852161443209829,0.37575044648172207,0.9852362435709823,0.007983889647415395,0.47508661227286647,0.9999150293342551,0.06605018863728188
435,109.008,3,6,5,4,0.9116088551458597,0.9945468546035088,0.8501295606950925,0.3588505055955624,0.9849318541067879,0.0697658666330674,0.481074243771604,0.999790695421849,0.05892658814861763
436,16.8,3,6,6,4,0.9146415406726398,0.9925968862439165,0.9155707583339726,0.367767562107287,0.9798968100833585,0.006788634319279666,0.49903921072877544,0.9963276132737406,0.0555665452497675
437,321.52,3,6,5,4,0.9153586877394132,0.9957169151319836,0.852364735474748,0.3988849649278523,0.9833374233521018,0.005013994896304117,0.47413539557782414,0.9951862499844387,0.06656306652729788
438,354.088,3,6,5,4,0.9162534381655265,0.9922008395737917,0.9286386484508055,0.3854158375416877,0.9867706673197003,0.008086601556230647,0.4853945782838534,0.9998865886130845,0.0694378330778227
439,216.352,3,6,5,4,0.9134441310050812,0.9942935470867822,0.8522653655381214,0.41841049379784373,0.9852525400308825,0.008776584807660573,0.47227551642605625,0.9929317894971158,0.05746224798284916
440,233.208,3,6,5,4,0.9178463272535704,0.9917270216557316,0.8541702501091964,0.37974627468513594,0.9889847389285669,0.006670710658722696,0.48600767932692734,0.9969728937292912,0.06312582265579167
441,213.464,3,6,5,3,0.915137567383795,0.9955304565997146,0.852765974978357,0.3742053851933411,0.9865424610581293,0.009758646192811863,0.46634848158926934,0.998035784630052,0.06554384964747956
442,96.184,2,6,5,4,0.9096277687724872,0.9940024737934552,0.8519209350891331,0.3722414036882209,0.9895574400131065,0.015509721943043578,0.47807611444286424,0.9999576099434736,0.06988020023010674
443,118.12,3,6,5,4,0.9192525426925185,0.9966886446877864,0.8686091015109236,0.36694180578242325,0.9873144273416204,0.012796394128712831,0.49078288721980323,0.9751812006563878,0.07319851112770295
444,363.44,3,7,5,4,0.9205769811696882,0.9898258317956224,0.923437615632626,0.3924161527121305,0.990518185326203,0.004891909797966008,0.46617058913217047,0.9948682154006587,0.07570117386675648
445,89.03999999999999,3,6,5,4,0.9227266149217618,0.9847543867786152,0.879366276011716,0.4339687591089955,0.9015584478138454,0.009820450484254077,0.47977103871693,0.9969416902367804,0.07134497088327774
446,26.776000000000003,3,6,5,4,0.917169004019057,0.9936424654764376,0.8731014375138324,0.45157486028025373,0.9830101571280303,0.013520116220636187,0.08285035758656994,0.9931767476158303,0.06787898484770553
447,350.52799999999996,3,6,5,4,0.9287337336224954,0.9914434983485085,0.8776270265855639,0.45838960263470274,0.9889512917758043,0.016643566892820198,0.4999203082590417,0.9951285107876511,0.08360268978873556
448,385.52000000000004,3,6,5,4,0.9199976094828499,0.9648376671613657,0.8542095584681911,0.49979802435066256,0.9843052530549207,0.007457684282271589,0.49155854240865615,0.9984212261155538,0.07702547635063582
449,407.47200000000004,3,6,5,4,0.9139978822259681,0.97014172651448,0.8540351222854532,0.4992829921768681,0.9844538473807077,0.007573231007660591,0.49272164485000736,0.9983176650105388,0.07580476533622066
450,294.28000000000003,3,6,5,4,0.9117461917873477,0.9663927315426821,0.8540533681272663,0.4996880150482607,0.9811368987468936,0.0063823004436511606,0.4933907209679911,0.9983995789727014,0.07650135576554555
451,91.328,3,6,5,4,0.9141589304896791,0.9678001130032213,0.8502111556277936,0.49755798658417694,0.9794634018028844,0.08014062641440968,0.4930461407718389,0.999982343032426,0.07514084728127281
452,221.664,3,2,5,4,0.9134856477254449,0.9723289340944613,0.853824525155228,0.4927572445056107,0.982998902858946,0.007364025043883482,0.4990851421751424,0.9999993525882823,0.07340193122528198
453,110.73599999999999,2,6,5,4,0.9160685542212472,0.9607257947591715,0.8523706798205595,0.4939100348970927,0.9847431836198361,0.010678414286554605,0.4873227807013948,0.9642879395031508,0.078032480197105
454,225.46400000000003,3,5,5,4,0.9189384313012293,0.9647021091188618,0.8550667008975266,0.48506201642493935,0.9850162366356433,0.00797487729897955,0.4873980808735896,0.9975386437215714,0.07664291023359071
455,401.896,3,6,5,4,0.9124625632138952,0.9635292245841923,0.8514315240052142,0.49749199192786814,0.9822567770912705,0.004098613907768537,0.49344575912303495,0.9965843331218658,0.07126929049273259
456,429.384,3,6,5,4,0.9080313309315681,0.9806131535834555,0.8513684935215563,0.4917072540078856,0.9816955782346843,0.003564174794899248,0.48413773059516824,0.9962752233932315,0.07105819815690713
457,17.759999999999998,4,3,6,4,0.9171039773156759,0.9822637494312465,0.8503364491978567,0.48815663401187676,0.965179047113675,0.0025474277052895244,0.4972669846030025,0.9924388427457096,0.07210848034438687
458,26.72,3,6,4,2,0.9115222187517545,0.9779152941089292,0.8518265591800912,0.4953338938618674,0.9815007521921584,0.0025703277668183743,0.4994605457934359,0.9957071399406077,0.06987376355362658
459,341.6719999999999,3,6,5,4,0.9137433297941432,0.96912492975987,0.8519772177847125,0.48593058306549974,0.977215403505426,0.004611991370025914,0.48505391494690653,0.9959718543149406,0.0715780506277271
